time,open,high,low,close,volume
2024-06-12,1308.89,1331.81,1305.27,1331.81,297153491
2024-06-13,1331.91,1339.17,1327.79,1333.85,356920322
2024-06-14,1336.35,1338.59,1316.46,1316.46,313325426
2024-06-17,1317.64,1318.16,1305.5,1309.7,256244289
2024-06-18,1314.39,1320.8,1309.89,1309.89,226095617
2024-06-19,1313.51,1319.31,1300.67,1314.22,265123277
2024-06-20,1316.78,1326.88,1311.43,1322.36,309960560
2024-06-21,1323.77,1324.81,1316.07,1319.93,227840302
2024-06-24,1317.31,1319.51,1287.26,1289.85,364007809
2024-06-25,1290.12,1293.28,1281.89,1288.8,203047565
2024-06-26,1291.04,1294.12,1276.44,1291.3,206768835
2024-06-27,1288.88,1290.8,1282.24,1289.03,170188698
2024-06-28,1289.31,1290.97,1272.27,1278.32,234238197
2024-07-01,1278.22,1285.48,1271.2,1285.48,165196885
2024-07-02,1288.21,1300.58,1286.07,1296.06,190036901
2024-07-03,1296.08,1309.4,1296.08,1305.5,200710794
2024-07-04,1309.16,1313.01,1304.31,1310.63,170979892
2024-07-05,1310.82,1316.7,1307.98,1316.18,178867189
2024-07-08,1317.01,1319.27,1309.55,1315.83,207552317
2024-07-09,1315.35,1322.21,1309.15,1321.78,256120759
2024-07-10,1322.24,1324.91,1310.91,1310.91,211629452
2024-07-11,1315.08,1318.15,1306.22,1306.22,197288500
2024-07-12,1304.75,1312.24,1298.45,1301.81,161682312
2024-07-15,1301.83,1307.3,1294.03,1297.82,149406219
2024-07-16,1298.14,1309.75,1298.14,1303.3,202983873
2024-07-17,1308.6,1324.55,1291.5,1305.37,462719717
2024-07-18,1305.25,1308.67,1290.05,1306.38,236975609
2024-07-19,1307.75,1314.15,1296.61,1302.32,302809431
2024-07-22,1299.69,1305.96,1288.59,1299.31,271059894
2024-07-23,1301.57,1304.81,1277.39,1278.67,257460914
2024-07-24,1274.42,1284.18,1262.77,1280.51,240127473
2024-07-25,1271.75,1275.49,1265.88,1272.18,170972733
2024-07-26,1273.66,1281.84,1272.59,1281.84,141812544
2024-07-29,1287.85,1292.33,1285.04,1285.73,136049684
2024-07-30,1285.65,1289.78,1279.24,1287.82,166119556
2024-07-31,1289.45,1300.74,1288.83,1299.09,244333903
2024-08-01,1303.05,1303.86,1266.73,1272.0,291956717
2024-08-02,1269.67,1281.01,1253.68,1281.01,249884772
2024-08-05,1262.68,1264.87,1226.37,1232.11,363296062
2024-08-06,1243.81,1256.23,1232.19,1252.81,221784032
2024-08-07,1259.22,1259.39,1245.46,1253.58,220167515
2024-08-08,1247.89,1256.36,1238.41,1243.31,223330463
2024-08-09,1250.37,1265.94,1248.85,1264.84,178460997
2024-08-12,1267.05,1273.16,1259.6,1271.44,164203291
2024-08-13,1269.09,1272.21,1262.91,1268.72,165310687
2024-08-14,1272.86,1275.26,1268.69,1270.38,145861205
2024-08-15,1270.0,1272.25,1263.44,1265.32,145178667
2024-08-16,1266.95,1291.89,1266.95,1291.68,282988629
2024-08-19,1296.6,1301.88,1294.21,1299.04,183540684
2024-08-20,1300.32,1309.41,1299.86,1305.25,221894256
2024-08-21,1302.26,1318.19,1300.28,1317.69,279368449
2024-08-22,1320.79,1322.67,1315.42,1318.57,213012178
2024-08-23,1320.41,1323.9,1311.1,1321.15,182663142
2024-08-26,1323.26,1326.85,1316.17,1318.6,235792118
2024-08-27,1317.85,1324.57,1315.97,1322.28,202158302
2024-08-28,1325.77,1327.64,1320.18,1323.54,190923439
2024-08-29,1322.93,1332.27,1322.93,1326.67,217347982
2024-08-30,1328.5,1333.56,1327.61,1331.52,155237077
2024-09-04,1319.88,1321.32,1311.4,1317.71,205906074
2024-09-05,1318.31,1322.56,1306.76,1309.05,213437050
2024-09-06,1309.72,1315.63,1304.78,1315.39,184780547
2024-09-09,1310.11,1310.64,1303.04,1307.15,160991167
2024-09-10,1309.56,1312.49,1291.16,1294.06,208223857
2024-09-11,1292.14,1298.37,1285.66,1293.88,146913357
2024-09-12,1298.83,1301.83,1296.16,1297.61,146456477
2024-09-13,1297.84,1298.56,1291.82,1294.3,118541852
2024-09-16,1292.54,1298.79,1281.37,1281.37,150620193
2024-09-17,1282.84,1303.65,1281.16,1303.65,141621635
2024-09-18,1304.91,1317.7,1302.07,1310.94,233398335
2024-09-19,1315.17,1319.41,1312.28,1318.41,171833481
2024-09-20,1325.02,1336.79,1324.9,1326.0,394612767
2024-09-23,1329.93,1333.73,1320.95,1321.12,183339613
2024-09-24,1320.58,1330.87,1318.29,1330.87,210486812
2024-09-25,1337.8,1344.07,1334.06,1344.07,359663324
2024-09-26,1346.43,1359.71,1344.01,1350.85,414235571
2024-09-27,1355.13,1361.2,1346.91,1352.57,401118069
2024-09-30,1351.21,1354.91,1346.18,1352.56,268322060
2024-10-01,1355.22,1370.14,1355.22,1358.88,353836591
2024-10-02,1354.67,1361.46,1350.92,1354.51,259977920
2024-10-03,1355.78,1371.67,1345.28,1346.46,411334098
2024-10-04,1347.32,1348.23,1336.21,1336.21,238351583
2024-10-07,1342.85,1345.76,1328.45,1335.48,189850931
2024-10-08,1337.9,1344.38,1331.61,1339.05,253424661
2024-10-09,1340.56,1352.52,1338.93,1351.97,304902526
2024-10-10,1355.69,1370.15,1355.69,1360.58,295140904
2024-10-11,1361.88,1364.59,1355.07,1362.5,194357519
2024-10-14,1362.84,1373.66,1357.65,1358.76,229716291
2024-10-15,1360.5,1367.55,1353.1,1356.09,254927808
2024-10-16,1355.01,1358.07,1350.45,1354.1,174983940
2024-10-17,1357.31,1362.89,1346.14,1362.89,225931120
2024-10-18,1368.11,1372.66,1360.64,1362.69,272869247
2024-10-21,1361.28,1366.36,1358.03,1358.03,193991139
2024-10-22,1357.42,1359.4,1344.1,1348.92,292794928
2024-10-23,1348.93,1351.72,1340.13,1349.72,225546924
2024-10-24,1349.22,1351.59,1329.62,1329.62,257210203
2024-10-25,1333.77,1334.78,1322.69,1325.54,210051560
2024-10-28,1324.7,1328.57,1322.97,1328.33,144666889
2024-10-29,1328.92,1335.76,1328.92,1335.76,170426460
2024-10-30,1337.16,1338.47,1327.14,1333.85,187839369
2024-10-31,1334.1,1341.01,1328.19,1338.6,198236654
2024-11-01,1333.76,1336.08,1324.42,1325.62,210951810
2024-11-04,1325.94,1326.99,1311.03,1312.64,232321999
2024-11-05,1312.43,1317.6,1311.85,1313.35,120033257
2024-11-06,1314.11,1331.53,1314.11,1329.56,171897126
2024-11-07,1335.07,1336.29,1325.87,1326.65,139587713
2024-11-08,1331.32,1331.51,1312.83,1317.34,194404101
2024-11-11,1317.34,1318.71,1298.78,1310.46,302691524
2024-11-12,1312.55,1315.8,1297.99,1301.95,184967955
2024-11-13,1299.52,1305.42,1290.61,1304.04,197320391
2024-11-14,1300.43,1303.71,1286.52,1286.65,186348921
2024-11-15,1283.78,1284.3,1270.44,1271.22,253412855
2024-11-18,1270.71,1277.8,1255.16,1270.23,236321999
2024-11-19,1272.23,1273.49,1259.0,1259.08,169483219
2024-11-20,1258.25,1277.67,1250.67,1271.73,214170568
2024-11-21,1272.4,1286.67,1266.45,1286.67,193836315
2024-11-22,1286.98,1292.21,1284.01,1286.07,155395520
2024-11-25,1286.46,1293.3,1285.82,1291.94,139643027
2024-11-26,1292.84,1304.34,1292.27,1299.22,140988118
2024-11-27,1297.28,1303.99,1296.94,1301.06,113560866
2024-11-28,1305.79,1310.41,1298.43,1301.52,145728588
2024-11-29,1301.34,1311.67,1298.64,1311.26,136568636
2024-12-02,1315.77,1317.76,1303.51,1308.83,120881670
2024-12-03,1308.4,1312.0,1300.67,1309.18,161944668
2024-12-04,1304.74,1305.06,1297.49,1297.81,145299121
2024-12-05,1299.95,1337.55,1295.73,1337.55,275185721
2024-12-06,1337.06,1341.57,1334.35,1337.28,197227509
2024-12-09,1337.23,1343.05,1330.52,1336.18,157523361
2024-12-10,1335.95,1339.7,1332.47,1335.85,160848721
2024-12-11,1335.88,1342.7,1329.84,1336.48,181640145
2024-12-12,1336.6,1344.37,1333.45,1335.55,184357743
2024-12-13,1333.8,1334.81,1328.87,1331.58,131589707
2024-12-16,1331.95,1335.4,1325.07,1331.82,124755254
2024-12-17,1332.88,1332.96,1325.14,1327.63,101483105
2024-12-18,1328.1,1331.73,1325.91,1329.83,102135225
2024-12-19,1329.35,1329.35,1309.17,1314.16,239676624
2024-12-20,1315.86,1318.48,1313.3,1317.77,128059784
2024-12-23,1321.49,1326.0,1320.82,1323.02,109750257
2024-12-24,1323.61,1323.9,1315.01,1323.27,118990395
2024-12-25,1323.33,1350.07,1323.33,1342.48,251337849
2024-12-26,1344.14,1346.47,1339.51,1342.68,162041224
2024-12-27,1342.88,1348.83,1341.75,1346.84,216552622
2024-12-30,1344.92,1347.35,1337.86,1347.35,139274745
2024-12-31,1346.66,1346.99,1341.15,1344.75,139181336
2025-01-02,1344.76,1347.14,1334.39,1343.2,135245961
2025-01-03,1341.15,1341.3,1320.58,1320.58,169361320
2025-01-06,1320.14,1325.73,1313.04,1313.04,160285367
2025-01-07,1316.62,1322.23,1309.55,1315.28,164108312
2025-01-08,1314.09,1316.63,1306.69,1316.63,124521673
2025-01-09,1316.35,1318.87,1307.55,1310.8,107116382
2025-01-10,1310.35,1312.32,1293.23,1293.23,168827790
2025-01-13,1287.64,1298.34,1282.57,1298.34,144986288
2025-01-14,1295.79,1297.32,1285.32,1289.23,114294097
2025-01-15,1295.66,1300.37,1291.73,1297.64,117689154
2025-01-16,1303.41,1307.82,1293.19,1303.25,145711626
2025-01-17,1302.79,1313.48,1298.85,1313.48,112063234
2025-01-20,1313.26,1319.06,1311.5,1316.95,125989347
2025-01-21,1321.3,1323.27,1309.41,1314.81,127673321
2025-01-22,1317.91,1318.25,1309.72,1309.72,128079465
2025-01-23,1309.92,1339.48,1309.92,1332.54,206537687
2025-01-24,1332.2,1339.55,1330.29,1337.59,149682205
2025-02-03,1326.19,1326.19,1311.4,1315.46,184653055
2025-02-04,1320.61,1327.61,1317.42,1327.21,184527293
2025-02-05,1330.28,1334.58,1326.77,1331.35,152340206
2025-02-06,1336.42,1340.92,1333.45,1336.59,175154373
2025-02-07,1337.13,1345.26,1332.68,1340.8,194063003
2025-02-10,1336.47,1343.09,1327.15,1330.88,283969588
2025-02-11,1333.7,1338.4,1329.15,1338.4,237682494
2025-02-12,1341.47,1343.44,1335.35,1335.68,131278165
2025-02-13,1334.7,1338.33,1329.56,1337.78,139211699
2025-02-14,1339.22,1347.98,1338.0,1340.52,185769477
2025-02-17,1341.18,1342.89,1334.01,1334.01,181088302
2025-02-18,1335.56,1346.8,1332.62,1337.39,177086547
2025-02-19,1338.47,1346.67,1335.26,1344.64,173393300
2025-02-20,1348.11,1351.52,1345.43,1349.45,207915175
2025-02-21,1349.81,1355.09,1347.86,1353.73,230690091
2025-02-24,1357.3,1364.52,1352.52,1364.52,296883740
2025-02-25,1365.87,1369.32,1356.21,1360.56,270435309
2025-02-26,1362.06,1364.91,1358.79,1360.56,213402380
2025-02-27,1363.37,1364.27,1351.05,1363.62,232269512
2025-02-28,1360.55,1361.66,1351.09,1356.43,237594806
2025-03-03,1356.43,1362.8,1355.12,1361.16,261024230
2025-03-04,1357.55,1369.5,1350.11,1367.97,296617110
2025-03-05,1369.62,1379.66,1363.91,1363.91,269498214
2025-03-06,1368.13,1380.12,1367.82,1379.62,283060312
2025-03-07,1381.51,1390.98,1378.38,1389.77,328660813
2025-03-10,1394.81,1400.13,1387.23,1391.07,307626205
2025-03-11,1378.44,1393.57,1375.44,1393.57,267268434
2025-03-12,1397.4,1400.45,1387.35,1392.39,268135601
2025-03-13,1393.93,1400.6,1385.24,1387.3,348831063
2025-03-14,1387.08,1394.39,1385.2,1387.03,374746690
2025-03-17,1392.75,1397.28,1389.42,1394.9,352390462
2025-03-18,1398.44,1400.38,1388.64,1388.64,291777344
2025-03-19,1385.92,1386.57,1374.83,1377.63,363636853
2025-03-20,1382.23,1388.37,1371.98,1378.95,360187463
2025-03-21,1379.05,1381.25,1375.68,1378.27,281382199
2025-03-24,1379.27,1390.7,1372.71,1390.7,351529037
2025-03-25,1391.01,1398.29,1386.28,1388.79,303958101
2025-03-26,1390.15,1396.34,1379.39,1381.47,300611767
2025-03-27,1380.95,1384.75,1378.87,1380.26,222832515
2025-03-28,1380.2,1381.26,1369.83,1373.93,208184101
2025-03-31,1368.95,1369.07,1360.66,1363.88,270618408
2025-04-01,1369.18,1376.91,1363.6,1376.91,212343999
2025-04-02,1381.03,1384.38,1376.54,1376.94,236793252
2025-04-03,1342.46,1342.46,1282.99,1283.18,811106220
2025-04-04,1269.06,1280.52,1208.42,1280.52,867856431
2025-04-08,1241.58,1245.51,1193.47,1197.51,558266636
2025-04-09,1182.91,1220.73,1133.9,1168.68,667720931
2025-04-10,1248.92,1249.29,1248.1,1249.29,55435201
2025-04-11,1268.12,1310.02,1265.26,1309.94,743354518
2025-04-14,1318.17,1329.06,1310.63,1325.87,394180470
2025-04-15,1314.3,1329.99,1303.29,1310.76,385242095
2025-04-16,1310.07,1318.86,1288.06,1293.25,286928695
2025-04-17,1286.11,1304.47,1283.47,1303.03,278893951
2025-04-18,1313.42,1322.26,1306.24,1306.24,409781269
2025-04-21,1305.81,1310.59,1287.02,1294.29,327239496
2025-04-22,1287.55,1292.67,1216.35,1290.38,641676880
2025-04-23,1300.25,1311.72,1290.38,1303.04,347261298
2025-04-24,1306.43,1313.93,1297.21,1311.66,292080861
2025-04-25,1312.59,1318.66,1304.5,1317.18,384809487
2025-04-28,1318.09,1321.38,1305.51,1312.32,218591061
2025-04-29,1310.4,1312.88,1304.74,1309.73,222093864
2025-05-05,1315.43,1321.68,1309.43,1320.41,206957663
2025-05-06,1323.33,1331.08,1316.18,1319.66,275527967
2025-05-07,1317.66,1325.94,1316.27,1324.8,241653068
2025-05-08,1330.52,1354.08,1324.8,1351.1,324450622
2025-05-09,1355.06,1363.62,1348.13,1352.25,269928974
2025-05-12,1358.19,1374.68,1352.03,1372.04,449411114
2025-05-13,1382.14,1384.01,1370.29,1382.78,370006063
2025-05-14,1382.54,1400.1,1375.35,1397.87,431685702
2025-05-15,1398.22,1403.7,1384.67,1401.49,564154888
2025-05-16,1396.37,1404.13,1382.93,1384.44,303989673
2025-05-19,1372.87,1391.24,1371.05,1379.75,341011465
2025-05-20,1383.4,1408.56,1379.75,1407.52,368198652
2025-05-21,1429.15,1429.43,1407.52,1419.36,410891963
2025-05-22,1414.16,1432.84,1407.92,1409.56,366294937
2025-05-23,1408.99,1415.97,1400.83,1409.4,222894432
2025-05-26,1410.65,1424.01,1374.6,1423.85,332336912
2025-05-27,1428.68,1430.82,1418.76,1427.45,349862869
2025-05-28,1429.0,1436.99,1427.02,1432.19,263000447
2025-05-29,1435.61,1438.03,1424.02,1431.57,291799953
2025-05-30,1432.69,1436.22,1417.98,1423.68,324398173
2025-06-02,1421.74,1424.75,1407.73,1423.04,256373994
2025-06-03,1426.74,1442.55,1423.04,1437.87,344390035
2025-06-04,1441.0,1442.87,1429.48,1435.28,268871462
2025-06-05,1434.55,1437.28,1423.41,1432.38,208356792
2025-06-06,1427.57,1437.24,1412.69,1418.97,280481959
2025-06-09,1417.55,1418.97,1394.12,1396.56,221093654
2025-06-10,1392.34,1414.89,1381.43,1404.82,246264841
2025-06-11,1411.19,1411.95,1390.9,1405.15,167496912
2025-06-12,1412.25,1418.41,1392.5,1412.16,356731168
2025-06-13,1397.99,1419.67,1385.02,1401.2,398356869
2025-06-16,1394.58,1421.27,1382.2,1420.35,310345916
2025-06-17,1425.47,1440.59,1420.14,1431.39,268914967
2025-06-18,1432.59,1439.7,1425.74,1432.99,275317419
2025-06-19,1433.51,1442.46,1426.41,1439.3,252565952
2025-06-20,1442.13,1443.79,1423.77,1435.19,339884942
2025-06-23,1426.72,1448.54,1418.81,1448.32,241050507
2025-06-24,1460.66,1469.01,1448.32,1462.8,327790644
2025-06-25,1465.61,1470.76,1460.42,1465.36,293885782
2025-06-26,1468.64,1475.07,1458.98,1463.57,228995712
2025-06-27,1467.74,1477.89,1459.93,1475.89,281199806
2025-06-30,1479.09,1481.58,1472.16,1477.56,212317981
2025-07-01,1479.09,1483.86,1466.97,1476.16,255659150
2025-07-02,1474.35,1483.02,1468.49,1482.76,246295801
2025-07-03,1478.93,1493.99,1477.37,1481.2,423626134
2025-07-04,1484.82,1489.54,1477.29,1488.77,248573076
2025-07-07,1496.13,1509.81,1488.77,1508.66,568940738
2025-07-08,1512.72,1529.72,1508.66,1529.27,435179432
2025-07-09,1535.56,1544.67,1526.77,1543.27,594933272
2025-07-10,1550.99,1569.4,1543.27,1569.34,433761551
2025-07-11,1578.39,1601.03,1567.3,1594.01,455688650
2025-07-14,1613.34,1616.99,1580.8,1605.66,393368620
2025-07-15,1609.06,1614.13,1593.45,1593.84,442339496
2025-07-16,1592.87,1614.63,1587.92,1614.42,347232214
2025-07-17,1621.16,1641.97,1614.42,1634.7,425582315
2025-07-18,1643.34,1648.18,1625.83,1643.91,459976817
2025-07-21,1657.49,1663.16,1621.19,1628.06,488738296
2025-07-22,1626.68,1655.98,1616.16,1655.98,409854761
2025-07-23,1667.25,1669.14,1650.04,1653.01,491743817
2025-07-24,1661.92,1663.39,1637.98,1661.23,535686783
2025-07-25,1658.22,1675.26,1655.36,1669.33,427371217
2025-07-28,1676.06,1697.14,1664.85,1695.63,646730982
2025-07-29,1698.52,1702.3,1616.64,1621.29,856058246
2025-07-30,1631.18,1642.67,1606.54,1630.78,616028512
2025-07-31,1640.03,1646.75,1602.17,1615.23,643191514
2025-08-01,1618.76,1621.64,1584.98,1614.11,506721195
2025-08-04,1610.96,1653.22,1607.13,1653.22,451251955
2025-08-05,1676.2,1730.14,1653.22,1690.43,1146147784
2025-08-06,1704.06,1726.58,1690.43,1723.31,542139793
2025-08-07,1737.62,1742.12,1715.54,1734.85,644627065
2025-08-08,1739.47,1745.88,1707.9,1729.08,655356113
2025-08-11,1733.6,1748.67,1726.91,1741.9,610888455
2025-08-12,1752.13,1756.24,1737.42,1755.25,567387949
2025-08-13,1762.6,1764.18,1726.89,1753.71,724560540
2025-08-14,1767.07,1793.78,1762.92,1793.78,802120544
2025-08-15,1813.43,1827.89,1763.88,1783.25,826095412
2025-08-18,1791.84,1797.37,1774.47,1786.37,585786452
2025-08-19,1796.41,1824.81,1790.97,1810.46,752735567
2025-08-20,1817.71,1828.62,1768.9,1828.46,982136260
2025-08-21,1840.02,1881.9,1837.23,1874.91,787530293
2025-08-22,1865.15,1865.15,1794.97,1814.02,987873839
2025-08-25,1829.6,1830.92,1774.84,1783.12,714532383
2025-08-26,1783.0,1850.0,1772.39,1849.05,610788979
2025-08-27,1861.66,1877.27,1842.1,1848.55,684018941
2025-08-28,1854.31,1866.18,1831.79,1861.2,548866274
2025-08-29,1872.38,1880.06,1855.28,1865.38,679183869
2025-09-03,1861.24,1865.59,1846.08,1859.59,559117494
2025-09-04,1866.18,1883.96,1850.15,1883.59,569268982
2025-09-05,1894.71,1898.46,1838.57,1845.48,673136592
2025-09-08,1837.08,1849.12,1805.95,1807.22,815887087
2025-09-09,1814.42,1825.17,1795.82,1825.17,479572356
2025-09-10,1833.07,1834.95,1811.28,1828.63,469442434
2025-09-11,1821.9,1860.19,1785.47,1855.08,550170932
2025-09-12,1857.99,1869.45,1843.87,1865.45,441860421
2025-09-15,1868.86,1876.75,1857.47,1876.75,549006594
2025-09-16,1886.97,1893.36,1869.46,1875.39,605321457
2025-09-17,1873.11,1884.67,1864.05,1868.85,488641405
2025-09-18,1873.88,1879.52,1845.46,1861.74,398756702
2025-09-19,1867.51,1868.54,1838.21,1859.53,409711615
2025-09-22,1853.66,1857.28,1802.27,1819.6,516859940
2025-09-23,1819.82,1835.37,1808.95,1821.45,409332537
2025-09-24,1822.51,1853.48,1801.03,1853.48,509524291
2025-09-25,1856.33,1862.38,1842.7,1858.67,332937421
2025-09-26,1858.87,1865.67,1848.47,1852.65,343915894
2025-09-29,1850.48,1870.38,1843.53,1862.23,364360758
2025-09-30,1864.14,1880.9,1846.45,1863.13,417169268
2025-10-01,1866.18,1878.45,1858.5,1870.63,279386413
2025-10-02,1872.83,1891.2,1855.64,1859.8,345308760
2025-10-03,1859.6,1869.93,1848.03,1859.51,344772482
2025-10-06,1898.22,1918.97,1883.64,1918.97,561650844
2025-10-07,1929.77,1929.77,1901.02,1909.65,394701577
2025-10-08,1923.5,1933.78,1906.09,1922.95,483966427
2025-10-09,1927.31,1946.78,1920.87,1940.89,605073580
2025-10-10,1947.23,1980.57,1942.62,1980.57,492781604
2025-10-13,1968.9,2013.81,1968.9,2012.28,645803799
2025-10-14,2036.9,2055.85,2003.32,2013.69,706079034
2025-10-15,2018.01,2030.71,1999.19,2009.64,574346345
2025-10-16,2015.35,2025.76,2004.24,2022.27,491572978
2025-10-17,2029.75,2029.75,1970.27,1977.14,538009291
2025-10-20,1968.92,1972.81,1870.86,1870.86,819199287
2025-10-21,1882.66,1933.22,1862.51,1915.9,701226387
2025-10-22,1933.81,1933.81,1870.27,1930.88,444436303
2025-10-23,1935.98,1962.13,1918.7,1945.78,347808912
2025-10-24,1943.02,1954.65,1913.93,1944.6,450856889
2025-10-27,1962.09,1962.09,1900.76,1900.76,450023006
2025-10-28,1896.4,1949.28,1871.72,1949.28,416606021
2025-10-29,1951.51,1966.03,1940.0,1949.76,422743987
2025-10-30,1952.33,1954.85,1915.58,1925.18,303974239
2025-10-31,1923.62,1923.62,1881.17,1885.36,323496028
2025-11-03,1888.96,1903.21,1857.64,1857.64,410147960
2025-11-04,1860.56,1908.55,1843.43,1897.71,484341304
2025-11-05,1888.34,1896.94,1876.88,1886.47,265365316
2025-11-06,1886.48,1890.96,1866.91,1869.6,252461137
2025-11-07,1862.19,1864.91,1817.93,1824.71,408524816
2025-11-10,1826.61,1844.44,1804.18,1804.18,326914759
2025-11-11,1811.58,1832.01,1805.74,1821.6,304868081
2025-11-12,1828.51,1872.31,1823.98,1872.27,348404038
2025-11-13,1872.37,1875.17,1856.88,1864.23,275226759
2025-11-14,1858.62,1875.71,1853.6,1871.54,270514178
2025-11-17,1878.95,1894.54,1878.88,1893.54,288678061
2025-11-18,1895.84,1899.15,1881.12,1898.07,286528068
2025-11-19,1896.57,1899.45,1880.18,1886.2,326455842
2025-11-20,1890.98,1904.44,1887.12,1897.46,282915635
2025-11-21,1886.92,1902.41,1873.35,1899.89,293273104
2025-11-24,1901.96,1925.79,1901.18,1916.36,248685252
2025-11-25,1917.66,1927.15,1905.52,1909.6,406693248
2025-11-26,1916.65,1927.38,1909.93,1923.55,348831057
2025-11-27,1928.39,1935.02,1917.1,1921.18,254832512
2025-11-28,1920.09,1931.28,1911.85,1923.92,278481717
2025-12-01,1931.61,1945.5,1930.3,1933.56,276331120
2025-12-02,1934.08,1953.08,1920.23,1950.12,305990969
2025-12-03,1958.96,1983.06,1951.02,1971.99,425214917
2025-12-04,1977.15,1986.17,1965.46,1979.53,386778116
2025-12-05,1998.28,1998.28,1971.86,1975.5,288647656
2025-12-08,1990.72,1995.22,1976.95,1983.82,296930585
2025-12-09,2001.61,2001.61,1951.79,1973.02,446216945
2025-12-10,1975.63,1975.63,1941.97,1946.98,268159099
2025-12-11,1941.05,1949.77,1918.49,1924.29,232504670
2025-12-12,1928.51,1928.63,1857.8,1867.03,379982995
2025-12-15,1868.6,1889.48,1859.52,1869.84,288170591
2025-12-16,1871.37,1920.11,1850.51,1909.87,342545565
2025-12-17,1908.58,1915.85,1884.57,1897.95,275216687
2025-12-18,1897.84,1903.47,1885.01,1903.47,287942069
2025-12-19,1903.16,1937.41,1901.72,1933.28,368403005
2025-12-22,1946.0,1985.28,1939.91,1985.28,498370877
2025-12-23,2001.45,2021.36,2000.87,2012.87,365924665
2025-12-24,2024.27,2025.57,1994.66,2023.13,413548661
2025-12-25,2020.09,2049.15,1976.21,1976.21,380787865
2025-12-26,1941.78,1969.07,1914.65,1965.97,544044122
2025-12-29,1970.12,1992.03,1966.56,1990.66,315786519
2025-12-30,1994.72,2009.7,1975.19,2009.7,333689492
2025-12-31,2001.68,2031.61,2001.68,2030.63,346209625
2026-01-05,2029.88,2039.46,2007.67,2028.68,400480216
2026-01-06,2033.44,2058.9,2022.6,2055.96,464537030
2026-01-07,2068.38,2096.76,2054.45,2096.76,573391821
2026-01-08,2111.47,2121.13,2067.94,2074.03,674414850
2026-01-09,2077.25,2090.5,2051.3,2066.21,610141992
2026-01-12,2069.16,2082.02,2057.83,2080.24,700713480
2026-01-13,2075.98,2100.62,2056.3,2089.21,592280323
2026-01-14,2097.14,2097.53,2045.61,2067.1,688532780
2026-01-15,2060.9,2063.22,2021.64,2047.48,616938693
2026-01-16,2058.64,2098.66,2058.4,2080.35,476548553
2026-01-19,2104.31,2104.31,2077.61,2094.24,669817513
2026-01-20,2098.97,2112.71,2074.76,2085.61,508736528
2026-01-21,2069.82,2090.97,2060.49,2080.38,477254802
2026-01-22,2086.17,2099.52,2071.96,2082.35,429880980
2026-01-23,2092.66,2101.22,2072.68,2077.76,386506386
2026-01-26,2079.79,2080.31,2024.23,2032.28,430541980
2026-01-27,2034.0,2036.82,2010.57,2019.88,336391094
2026-01-28,2021.05,2031.76,1987.47,1997.13,526438781
2026-01-29,2003.07,2018.98,2001.01,2018.98,339081650
2026-01-30,2025.38,2032.85,2005.5,2029.81,403259443
2026-02-02,2021.25,2024.94,1971.28,2004.31,424311137
2026-02-03,2008.24,2018.35,1991.13,1997.69,439318811
2026-02-04,1998.45,1998.97,1974.34,1988.19,505118330
2026-02-05,1987.08,1992.2,1969.27,1969.27,347224406
2026-02-06,1956.66,1969.19,1942.91,1943.6,529103834
2026-02-09,1959.24,1961.86,1944.19,1947.75,304473765
2026-02-10,1951.51,1970.1,1935.9,1951.58,416407009
2026-02-11,1965.67,2005.42,1962.73,2000.9,479267475
2026-02-12,2012.76,2018.94,2008.04,2016.47,233673106
2026-02-13,2016.82,2022.65,1997.23,2018.64,272342773
2026-02-23,2026.61,2044.96,2024.19,2039.8,322618950
2026-02-24,2037.89,2050.85,2026.87,2050.85,482380651
2026-02-25,2050.31,2066.8,2044.83,2049.64,648554556
2026-02-26,2052.53,2073.31,2050.63,2069.82,450552386
2026-02-27,2071.76,2077.35,2047.5,2061.75,360272504
2026-03-02,2058.79,2058.79,2010.75,2010.75,645977339
2026-03-03,2019.38,2019.6,1954.06,1959.35,573582850
2026-03-04,1948.24,1971.38,1902.57,1956.53,631775988
2026-03-05,1977.28,1984.08,1937.9,1942.76,445485877
2026-03-06,1934.7,1935.1,1902.54,1904.19,458274351
2026-03-09,1898.91,1898.91,1773.41,1780.71,794712206
2026-03-10,1803.35,1859.21,1802.65,1836.96,696512647
2026-03-11,1840.08,1894.44,1838.38,1889.94,456023522
2026-03-12,1864.26,1879.64,1851.2,1859.8,425966275
2026-03-13,1847.51,1874.42,1839.49,1853.6,372106248
2026-03-16,1854.8,1863.8,1841.7,1852.99,346778683
2026-03-17,1869.15,1901.94,1868.63,1873.65,329329390
2026-03-18,1881.21,1901.76,1854.71,1868.84,375054999
2026-03-19,1851.7,1864.35,1835.48,1854.19,392414071
2026-03-20,1850.01,1850.01,1778.49,1797.99,414706417
2026-03-23,1778.11,1782.95,1740.29,1741.05,493156583
2026-03-24,1779.34,1784.83,1759.43,1770.16,319976263
2026-03-25,1790.95,1815.19,1787.85,1814.73,326756166
2026-03-26,1813.98,1815.49,1784.38,1791.25,285482342
2026-03-27,1791.67,1825.6,1787.02,1821.53,318345330
2026-03-30,1792.4,1824.82,1778.32,1811.92,327825080
2026-03-31,1819.84,1834.79,1818.07,1829.59,381431223
2026-04-01,1868.92,1872.8,1859.43,1861.84,406528107
2026-04-02,1864.83,1864.83,1838.81,1852.99,451321374
